article,word_count,non_stopword_count,non_stopword_percentage,stopword_count,stopword_percentage,avg_word_length,avg_sent_length,paragraph_count,common_words,readability_score
Michael_Jordan,7816,5242,0.670675537359263,2574,0.32932446264073695,4.298362333674514,152.24150943396228,115,"[('jordan', 198), ('game', 64), ('nba', 59), ('bulls', 46), ('season', 40), ('points', 37), ('first', 35), ('team', 34), ('mvp', 31), ('finals', 31)]",68.4
Bear,3852,2604,0.67601246105919,1248,0.32398753894080995,4.371754932502596,135.2077922077922,75,"[('bear', 116), ('bears', 71), ('ursus', 31), ('brown', 22), ('family', 15), ('extinct', 14), ('used', 12), ('black', 12), ('also', 12), ('one', 11)]",59.03
Organization,1856,1216,0.6551724137931034,640,0.3448275862068966,4.829741379310345,135.21794871794873,57,"[('organization', 42), ('organizations', 17), ('elements', 9), ('sociology', 7), ('studies', 7), ('theory', 7), ('staff', 7), ('management', 6), ('organizational', 6), ('action', 6)]",35.57
Wright_brothers,8616,5607,0.650766016713092,3009,0.3492339832869081,4.532961931290622,149.9225806451613,112,"[('wright', 68), ('brothers', 61), ('flight', 48), ('orville', 45), ('first', 44), ('wilbur', 40), ('wrights', 35), ('flyer', 33), ('aircraft', 29), ('flights', 29)]",58.92
William_Hogarth,3985,2615,0.6562107904642409,1370,0.3437892095357591,4.2629861982434125,172.33898305084745,91,"[('hogarth', 51), ('london', 16), ('people', 16), ('shows', 14), ('english', 12), ('plate', 12), ('marriage', 12), ('series', 11), ('also', 10), ('william', 9)]",54.36
Chicago_and_North_Western_Railway,1406,1005,0.7147937411095305,401,0.2852062588904694,4.296586059743954,170.85714285714286,24,"[('western', 27), ('chicago', 26), ('north', 25), ('railroad', 15), ('railway', 13), ('cnw', 11), ('union', 10), ('iowa', 10), ('cities', 10), ('pacific', 8)]",59.94
Marxism,8518,5539,0.6502700164357831,2979,0.349729983564217,4.970180793613524,192.26254826254825,160,"[('marxism', 81), ('marx', 64), ('marxist', 50), ('political', 42), ('communist', 38), ('social', 36), ('socialism', 35), ('class', 34), ('state', 34), ('socialist', 31)]",26.64
Moorhen,572,416,0.7272727272727273,156,0.2727272727272727,4.972027972027972,182.8421052631579,19,"[('gallinula', 16), ('moorhen', 10), ('genus', 6), ('species', 5), ('extinct', 5), ('common', 4), ('pareudiastes', 4), ('birds', 3), ('rail', 3), ('sometimes', 3)]",48.64
List_of_universities_in_the_United_Kingdom,1502,1245,0.8288948069241012,257,0.1711051930758988,5.083222370173103,1401.7142857142858,23,"[('university', 145), ('college', 53), ('london', 39), ('institute', 26), ('school', 14), ('studies', 12), ('education', 11), ('art', 10), ('royal', 10), ('wales', 10)]",-76.16
Euclid,895,601,0.6715083798882682,294,0.32849162011173183,4.736312849162011,153.33333333333334,23,"[('euclid', 21), ('elements', 9), ('work', 7), ('geometry', 6), ('also', 5), ('works', 5), ('bc', 4), ('greek', 4), ('mathematics', 4), ('geometrical', 4)]",43.43
Indian_Peafowl,584,385,0.6592465753424658,199,0.3407534246575342,4.482876712328767,99.3125,22,"[('peafowl', 12), ('peacock', 12), ('indian', 8), ('tail', 8), ('pavo', 5), ('also', 5), ('green', 5), ('species', 4), ('known', 4), ('cristatus', 3)]",65.32
Herbivore,571,372,0.6514886164623468,199,0.34851138353765326,4.5394045534150615,152.25,13,"[('plants', 9), ('animals', 9), ('food', 5), ('herbivore', 4), ('many', 4), ('herbivores', 4), ('feed', 4), ('plant', 4), ('eat', 4), ('humans', 4)]",49.65
Nirvana_(band),5063,3397,0.6709460793995655,1666,0.32905392060043454,4.297057080782145,149.9593023255814,70,"[('band', 72), ('nirvana', 50), ('cobain', 42), ('album', 39), ('song', 24), ('release', 22), ('novoselic', 19), ('grohl', 17), ('love', 17), ('version', 17)]",56.29
Refining,305,187,0.6131147540983607,118,0.38688524590163936,4.780327868852459,133.3846153846154,13,"[('refining', 4), ('refined', 4), ('types', 3), ('impurities', 3), ('wikipedia', 2), ('substance', 2), ('term', 2), ('usually', 2), ('used', 2), ('natural', 2)]",44.85
Hepatocellular_carcinoma,2073,1452,0.7004341534008683,621,0.2995658465991317,4.904968644476604,158.66233766233765,55,"[('hcc', 19), ('tumor', 19), ('patients', 18), ('liver', 17), ('tumors', 13), ('survival', 11), ('hepatitis', 10), ('hepatocellular', 9), ('carcinoma', 9), ('cancer', 8)]",32.63
Chordate,789,638,0.8086185044359949,151,0.19138149556400508,4.97211660329531,284.0,37,"[('class', 14), ('fish', 13), ('vertebrates', 7), ('paleozoic', 7), ('chordata', 6), ('classes', 6), ('subphylum', 6), ('reptiles', 5), ('animals', 5), ('phylum', 4)]",19.2
Cyclone_Percy,1661,1164,0.7007826610475617,497,0.2992173389524383,4.636965683323299,126.5,37,"[('percy', 48), ('cyclone', 31), ('storm', 28), ('island', 13), ('tokelau', 12), ('damage', 11), ('islands', 11), ('also', 11), ('damaged', 11), ('category', 10)]",51.99
George_IV_of_the_United_Kingdom,6042,3992,0.6607083747103608,2050,0.3392916252896392,4.44174114531612,187.46242774566474,87,"[('george', 72), ('prince', 66), ('king', 45), ('wales', 40), ('iv', 35), ('duke', 24), ('regent', 22), ('knight', 22), ('january', 18), ('royal', 18)]",52.83
Jump_rope,1412,930,0.6586402266288952,482,0.3413597733711048,4.558073654390935,124.98412698412699,35,"[('rope', 45), ('jump', 37), ('jumping', 15), ('skipping', 13), ('feet', 9), ('world', 8), ('also', 7), ('many', 6), ('exercise', 6), ('children', 5)]",60.75
Henry_I_of_England,2983,1971,0.6607442172309755,1012,0.33925578276902446,4.37244384847469,152.04854368932038,76,"[('henry', 54), ('william', 23), ('de', 23), ('robert', 23), ('king', 22), ('england', 21), ('married', 18), ('matilda', 17), ('born', 14), ('normandy', 14)]",59.64
Craton,1393,945,0.678391959798995,448,0.32160804020100503,5.132806891600861,167.6346153846154,19,"[('crust', 21), ('mantle', 19), ('oceanic', 13), ('cratons', 13), ('geologic', 9), ('rocks', 9), ('craton', 8), ('felsic', 7), ('rock', 7), ('archean', 7)]",40.48
Juice,643,438,0.6811819595645412,205,0.3188180404354588,4.6018662519440126,128.5185185185185,13,"[('juice', 27), ('fruit', 18), ('juices', 8), ('orange', 6), ('drink', 3), ('liquid', 3), ('extract', 3), ('concentrates', 3), ('new', 3), ('popular', 3)]",52.39
Trapdoor_spider,669,476,0.7115097159940209,193,0.2884902840059791,4.680119581464873,135.60714285714286,17,"[('trapdoor', 15), ('spider', 13), ('spiders', 9), ('ummidia', 6), ('one', 6), ('burrow', 5), ('genera', 4), ('species', 4), ('cyclocosmia', 4), ('see', 4)]",52.8
Red_giant,1019,639,0.6270853778213935,380,0.3729146221786065,4.333660451422964,141.10526315789474,20,"[('red', 26), ('sun', 18), ('giant', 17), ('stars', 12), ('helium', 11), ('phase', 10), ('star', 10), ('earth', 9), ('hydrogen', 7), ('size', 7)]",59.43
Scurvy,1314,851,0.647640791476408,463,0.3523592085235921,4.563926940639269,142.56,34,"[('scurvy', 33), ('vitamin', 14), ('c', 11), ('disease', 7), ('navy', 7), ('british', 6), ('name', 5), ('however', 5), ('limes', 5), ('collagen', 4)]",58.62
Fundamental_theorem_of_arithmetic,1416,941,0.66454802259887,475,0.3354519774011299,3.7295197740112993,116.63636363636364,48,"[('prime', 24), ('n', 19), ('q', 18), ('p', 14), ('number', 13), ('numbers', 13), ('theorem', 12), ('product', 12), ('integer', 12), ('written', 8)]",62.07
Walrus,1340,898,0.6701492537313433,442,0.32985074626865674,4.287313432835821,117.7,42,"[('walrus', 22), ('walruses', 18), ('large', 10), ('rosmarus', 8), ('sea', 8), ('alaska', 8), ('pacific', 7), ('shore', 7), ('tusks', 7), ('males', 6)]",62.48
Modernist_poetry_in_English,5261,3363,0.6392320851549135,1898,0.36076791484508647,4.577266679338528,140.51231527093597,78,"[('poetry', 53), ('poets', 37), ('modernist', 33), ('pound', 33), ('poem', 25), ('work', 22), ('poems', 21), ('also', 21), ('writers', 19), ('war', 19)]",49.86
Paul_Dirac,2496,1668,0.6682692307692307,828,0.3317307692307692,4.733573717948718,159.4943820224719,58,"[('dirac', 66), ('quantum', 21), ('paul', 15), ('equation', 14), ('physics', 13), ('theory', 11), ('university', 10), ('mechanics', 10), ('also', 10), ('field', 9)]",50.16
Common_Pheasant,840,550,0.6547619047619048,290,0.34523809523809523,4.41547619047619,137.7058823529412,31,"[('pheasant', 16), ('common', 8), ('birds', 8), ('often', 6), ('female', 4), ('male', 4), ('colchicus', 4), ('cock', 4), ('plumage', 4), ('also', 4)]",70.33
Lilongwe,1317,929,0.7053910402429765,388,0.29460895975702356,4.586940015186029,146.6530612244898,27,"[('lilongwe', 30), ('malawi', 17), ('city', 17), ('centre', 13), ('many', 9), ('international', 9), ('area', 9), ('areas', 8), ('capital', 7), ('located', 7)]",42.41
Manganese,2086,1528,0.7325023969319271,558,0.26749760306807285,4.583892617449664,171.4625,61,"[('manganese', 75), ('used', 15), ('iron', 9), ('oxidation', 9), ('states', 9), ('compounds', 8), ('also', 8), ('use', 8), ('dioxide', 7), ('atomic', 6)]",55.03
Magic__The_Gathering,7117,4553,0.6397358437543909,2564,0.3602641562456091,4.40719404243361,135.09386281588448,119,"[('cards', 119), ('magic', 68), ('card', 43), ('game', 41), ('players', 39), ('deck', 36), ('play', 33), ('player', 26), ('sets', 24), ('creatures', 23)]",58.42
Cyril_Clarke,566,398,0.7031802120141343,168,0.2968197879858657,4.53886925795053,115.11111111111111,15,"[('clarke', 8), ('rh', 6), ('disease', 6), ('cyril', 5), ('school', 4), ('university', 4), ('royal', 4), ('moth', 4), ('england', 4), ('dr', 4)]",64.61
Florida,7911,5982,0.7561623056503602,1929,0.24383769434963976,4.721779800278094,219.5938864628821,152,"[('florida', 191), ('state', 96), ('league', 57), ('beach', 40), ('baseball', 33), ('miami', 27), ('fort', 26), ('area', 26), ('metropolitan', 26), ('tampa', 25)]",42.72
Culture,4773,3133,0.6564005866331448,1640,0.34359941336685523,4.826105174942384,133.77114427860695,111,"[('culture', 102), ('cultures', 26), ('cultural', 21), ('people', 17), ('human', 16), ('religion', 14), ('social', 14), ('one', 14), ('many', 13), ('different', 12)]",43.32
Vitamin_D,3062,2024,0.6610058785107773,1038,0.33899412148922276,4.590790333115611,163.2156862745098,56,"[('vitamin', 95), ('iu', 15), ('skin', 14), ('cancer', 12), ('levels', 10), ('intake', 10), ('diseases', 10), ('cholecalciferol', 9), ('also', 9), ('form', 9)]",41.09
Sitting_Bull,1744,1071,0.614105504587156,673,0.38589449541284404,4.373279816513762,172.69811320754718,33,"[('sitting', 31), ('bull', 31), ('native', 15), ('americans', 9), ('army', 8), ('would', 7), ('many', 7), ('american', 6), ('battle', 6), ('people', 6)]",63.63
Reggae,1785,1272,0.7126050420168067,513,0.28739495798319326,4.614005602240896,160.0793650793651,48,"[('reggae', 45), ('music', 25), ('jamaica', 13), ('dancehall', 12), ('themes', 10), ('ska', 9), ('style', 9), ('one', 8), ('rocksteady', 7), ('dub', 7)]",49.25
United_States,11095,7778,0.7010365029292475,3317,0.2989634970707526,4.5982875168995045,173.9742857142857,205,"[('states', 152), ('united', 135), ('american', 63), ('world', 58), ('war', 44), ('new', 37), ('north', 30), ('country', 26), ('federal', 24), ('also', 24)]",51.38
19th_century,4175,3312,0.7932934131736527,863,0.2067065868263473,4.531736526946108,182.95275590551182,84,"[('bc', 44), ('war', 30), ('century', 24), ('united', 19), ('first', 18), ('enlarge', 16), ('world', 14), ('empire', 14), ('states', 14), ('physicist', 13)]",47.62
Martin_Luther,9440,5816,0.6161016949152542,3624,0.38389830508474576,4.404025423728814,150.9154078549849,148,"[('luther', 206), ('church', 35), ('god', 29), ('martin', 26), ('jews', 23), ('wittenberg', 23), ('many', 20), ('one', 20), ('enlarge', 19), ('german', 18)]",57.4
Hovercraft,3095,2075,0.6704361873990307,1020,0.3295638126009693,4.568982229402262,169.7,67,"[('hovercraft', 54), ('air', 27), ('craft', 27), ('cushion', 12), ('uk', 12), ('vehicle', 11), ('first', 11), ('design', 11), ('used', 11), ('one', 10)]",59.43
Scouting,7025,4524,0.6439857651245552,2501,0.3560142348754448,4.736370106761566,153.57692307692307,151,"[('scouting', 109), ('scouts', 78), ('scout', 72), ('movement', 37), ('organizations', 37), ('world', 36), ('countries', 28), ('boys', 27), ('youth', 24), ('groups', 21)]",49.35
ALCO_FA,2096,1731,0.8258587786259542,365,0.1741412213740458,4.561068702290076,409.1111111111111,212,"[('railroad', 61), ('railway', 31), ('alco', 26), ('pacific', 20), ('numbers', 18), ('units', 17), ('canadian', 16), ('locomotive', 15), ('new', 14), ('fa', 13)]",38.49
RER,2980,2023,0.6788590604026845,957,0.32114093959731543,4.441610738255034,192.14285714285714,68,"[('line', 65), ('rer', 48), ('network', 21), ('de', 21), ('paris', 20), ('stations', 20), ('new', 19), ('construction', 17), ('deep', 14), ('lines', 13)]",57.4
47_Ursae_Majoris_c,637,462,0.7252747252747253,175,0.27472527472527475,4.3861852433281,142.76,21,"[('ursae', 17), ('majoris', 17), ('planet', 15), ('c', 9), ('mass', 8), ('orbital', 6), ('extrasolar', 5), ('star', 5), ('discovery', 5), ('jupiter', 5)]",47.38
Uzbekistan,4615,3156,0.6838569880823402,1459,0.3161430119176598,4.705525460455038,157.7305389221557,81,"[('uzbekistan', 93), ('government', 20), ('uzbek', 19), ('human', 16), ('viloyati', 16), ('population', 15), ('country', 14), ('rights', 13), ('people', 13), ('mi', 12)]",43.83
Herbig-Haro_object,2072,1323,0.6385135135135135,749,0.3614864864864865,4.6742277992278,157.41095890410958,39,"[('objects', 43), ('hh', 34), ('stars', 17), ('star', 13), ('material', 13), ('infrared', 13), ('years', 12), ('jets', 11), ('emission', 10), ('gas', 9)]",45.9
Privy_Council_of_the_United_Kingdom,3070,1849,0.6022801302931596,1221,0.39771986970684037,4.561237785016287,152.0909090909091,54,"[('council', 71), ('privy', 65), ('sovereign', 30), ('counsellors', 19), ('house', 17), ('members', 16), ('parliament', 13), ('body', 12), ('lords', 12), ('may', 12)]",48.33
Finland,9104,6124,0.6726713532513181,2980,0.3273286467486819,4.68804920913884,148.6685552407932,278,"[('finland', 164), ('finnish', 73), ('countries', 44), ('one', 31), ('union', 28), ('rank', 27), ('world', 24), ('parliament', 24), ('russia', 20), ('soviet', 20)]",53.0
Trinity_test,3242,2051,0.6326341764342999,1191,0.3673658235657002,4.366132017273288,150.71428571428572,62,"[('test', 44), ('trinity', 26), ('site', 21), ('explosion', 16), ('would', 16), ('plutonium', 13), ('nuclear', 12), ('weapon', 11), ('km', 11), ('miles', 10)]",58.82
Chester_A._Arthur,2613,1784,0.6827401454267126,829,0.3172598545732874,4.600459242250287,175.53012048192772,74,"[('arthur', 63), ('president', 28), ('new', 18), ('york', 15), ('garfield', 13), ('office', 12), ('chester', 11), ('political', 10), ('presidency', 10), ('would', 10)]",61.36
Pterosaur,2373,1528,0.6439106616097766,845,0.35608933839022333,4.793510324483776,136.76237623762376,57,"[('pterosaurs', 40), ('pterosaur', 22), ('family', 15), ('cretaceous', 12), ('flight', 11), ('late', 10), ('fossil', 9), ('long', 8), ('wing', 8), ('hair', 8)]",61.16
Down_syndrome,4247,2785,0.6557570049446668,1462,0.3442429950553332,4.786202024958794,150.60377358490567,86,"[('syndrome', 87), ('chromosome', 20), ('children', 18), ('age', 15), ('trisomy', 14), ('genetic', 12), ('extra', 12), ('individuals', 12), ('maternal', 12), ('people', 10)]",42.82
Colombo,3282,2133,0.649908592321755,1149,0.350091407678245,4.619134673979281,149.80327868852459,94,"[('colombo', 62), ('city', 46), ('sri', 26), ('area', 18), ('fort', 16), ('lanka', 15), ('era', 11), ('enlarge', 11), ('also', 11), ('known', 10)]",59.23
Ffestiniog_Railway,6144,4154,0.6761067708333334,1990,0.3238932291666667,4.583658854166667,181.88172043010752,97,"[('railway', 77), ('ffestiniog', 48), ('trains', 41), ('blaenau', 31), ('line', 29), ('station', 29), ('miles', 28), ('train', 28), ('fr', 26), ('porthmadog', 24)]",58.21
William_Ewart_Gladstone,4996,3223,0.6451160928742994,1773,0.35488390712570056,4.6515212169735785,184.4,83,"[('gladstone', 100), ('succeeded', 33), ('preceded', 32), ('lord', 21), ('william', 19), ('disraeli', 16), ('commons', 16), ('earl', 14), ('sir', 14), ('house', 14)]",53.85
German_language,8984,6108,0.6798753339269813,2876,0.3201246660730187,4.349955476402493,131.6199460916442,149,"[('german', 222), ('language', 67), ('english', 49), ('standard', 38), ('dialects', 35), ('pronounced', 29), ('word', 27), ('languages', 23), ('also', 23), ('germany', 22)]",51.28
Chemical_synapse,1640,1047,0.6384146341463415,593,0.3615853658536585,5.092073170731707,159.5737704918033,31,"[('synapses', 25), ('synapse', 21), ('synaptic', 17), ('chemical', 16), ('potential', 13), ('cell', 12), ('neurotransmitter', 12), ('cells', 11), ('neuron', 11), ('action', 10)]",40.69
Chaffinch,825,554,0.6715151515151515,271,0.3284848484848485,4.567272727272727,135.52941176470588,38,"[('chaffinch', 8), ('song', 8), ('bird', 7), ('finch', 7), ('species', 5), ('male', 5), ('coelebs', 4), ('finching', 4), ('belgium', 4), ('vinkenzetting', 4)]",62.48
"Dakota,_Minnesota_and_Eastern_Railroad",2959,2039,0.6890841500506928,920,0.3109158499493072,4.357215275430889,186.53012048192772,55,"[('railroad', 52), ('e', 52), ('dm', 46), ('dakota', 24), ('minnesota', 18), ('south', 17), ('stb', 16), ('would', 15), ('city', 13), ('chicago', 12)]",56.29
Søren_Kierkegaard,7044,4369,0.620244179443498,2675,0.379755820556502,4.582623509369676,155.9227642276423,115,"[('kierkegaard', 155), ('work', 29), ('would', 28), ('life', 27), ('journals', 27), ('god', 25), ('faith', 22), ('christian', 21), ('works', 21), ('one', 21)]",57.3
Franz_Kafka,3628,2373,0.6540793825799338,1255,0.34592061742006613,4.4547960308710035,171.25892857142858,71,"[('kafka', 79), ('german', 18), ('franz', 14), ('prague', 13), ('work', 12), ('editions', 11), ('published', 10), ('also', 10), ('brod', 10), ('writing', 9)]",47.32
Garden,1134,851,0.7504409171075838,283,0.2495590828924162,4.6234567901234565,129.8,39,"[('garden', 75), ('gardens', 19), ('enlarge', 11), ('space', 7), ('gardening', 6), ('outdoor', 6), ('flower', 5), ('usually', 5), ('natural', 5), ('public', 5)]",45.35
Sculpture,5428,3595,0.6623065585851142,1833,0.3376934414148858,4.721812822402359,152.085,129,"[('sculpture', 97), ('sculptures', 36), ('century', 33), ('art', 30), ('dynasty', 22), ('classical', 21), ('often', 18), ('period', 15), ('style', 13), ('figures', 13)]",49.86
Lake_Powell,1986,1351,0.6802618328298087,635,0.3197381671701913,4.37865055387714,142.26923076923077,34,"[('canyon', 28), ('lake', 26), ('glen', 26), ('dam', 19), ('powell', 15), ('river', 14), ('water', 11), ('national', 10), ('years', 10), ('area', 9)]",62.98
